hgnc_symbol	entrezgene_id	ensembl_gene_id	DE_Prior_Rank	N	g2p_rank	gini	gini_norm	gini_norm_rank
ADAMTS5	11096	ENSG00000154736	0.958872313790945	130	0.8323323323323324	0.5972117163022085	0.6138009306439365	0.6542962106906942
NUP42	11097	ENSG00000136243	0.182714375130399	60	0.6176176176176176	0.3545761484407728	0.3644254858974609	0.20055488839124627
PRSS23	11098	ENSG00000150687	0.977571458376799	35	0.4219219219219219	0.5186938786283308	0.5331020419235621	0.5565113758929225
PTPN21	11099	ENSG00000070778	0.790162737325266	33	0.4019019019019019	0.3975927080213821	0.4086369499108648	0.3084471259124351
HNRNPUL1	11100	ENSG00000105323	0.257980388065929	199	0.9039039039039038	0.3660449347292437	0.3762128495828338	0.22870308503672285
ATE1	11101	ENSG00000107669	0.404965574796578	41	0.47947947947947944	0.4503521879061526	0.4628619709035457	0.4355082740154377
RPP14	11102	ENSG00000163684	0.184800751095347	36	0.4329329329329329	0.4634331108550997	0.4763062528232968	0.46343545834618
KRR1	11103	ENSG00000111615	0.60090235760484	101	0.7757757757757757	0.3954182995187165	0.4064021411720141	0.30225523416533595
KATNA1	11104	ENSG00000186625	0.329908199457542	57	0.5995995995995995	0.4157265545445531	0.4272745143930128	0.3543305861262782
PRDM7	11105	ENSG00000126856	0.200448570832464	15	0.15265265265265265	0.9729684729937854	0.9999953750213904	0.9901716467947298
PRDM5	11107	ENSG00000138738	0.619966617984561	41	0.47947947947947944	0.3580683000606278	0.3680146417289785	0.20897487596131267
PRDM4	11108	ENSG00000110851	0.208741915293136	25	0.3028028028028028	0.275412767026737	0.2830631216663686	0.07594294271212312
HIBADH	11112	ENSG00000106049	0.60019820571667	30	0.3658658658658659	0.5135758752284264	0.5278418717625493	0.5490213451343906
CIT	11113	ENSG00000122966	0.597564156060922	90	0.7467467467467468	0.5581190707202497	0.5736223782402565	0.610026632568415
CEP43	11116	ENSG00000213066	0.539823701230962	69	0.6661661661661662	0.5172598254782798	0.5316281539637875	0.5548454634838353
EMILIN1	11117	ENSG00000138080	0.801220529939495	62	0.6286286286286287	0.5383541673227914	0.5533084497484244	0.5839295104950678
BTN3A2	11118	ENSG00000186470	0.845451700396411	34	0.41241241241241244	0.4059525078372969	0.4172289663883329	0.3307083096690924
BTN3A1	11119	ENSG00000026950	0.754016273732527	45	0.512012012012012	0.4289800708277647	0.4408961839063136	0.38839651721387397
BTN2A1	11120	ENSG00000112763	0.420222199040267	32	0.38888888888888884	0.2733178252131518	0.2809099870246282	0.0724109260581334
PTPRT	11122	ENSG00000196090	0.139083037763405	46	0.521021021021021	0.6964275360043322	0.7157727453377858	0.74990779431039
RCAN3	11123	ENSG00000117602	0.740924264552472	29	0.3533533533533533	0.5068582925497735	0.5209376895650449	0.5382386074357055
FAF1	11124	ENSG00000185104	0.575187773836845	129	0.8308308308308309	0.4521693908343699	0.4647296516908801	0.4391886330046601
CD160	11126	ENSG00000117281	0.954621322762362	51	0.5585585585585586	0.6450383150450056	0.6629560460184779	0.7046288922582349
KIF3A	11127	ENSG00000131437	0.586297725850198	100	0.7722722722722722	0.5663724491490174	0.5821050171809345	0.62166794049344
POLR3A	11128	ENSG00000148606	0.201439599415815	108	0.7927927927927928	0.4075687693725693	0.4188901240773628	0.3352775400012753
CLASRP	11129	ENSG00000104859	0.173143125391196	42	0.4874874874874875	0.1467116213868327	0.1507869442031335	0.0054628596068629865
ZWINT	11130	ENSG00000122952	0.981822449405383	67	0.6561561561561562	0.5661686314396268	0.5818955378685052	0.6212778674143606
CAPN11	11131	ENSG00000137225	0.0151262257458794	14	0.13563563563563563	0.8727297873039409	0.8969722813957169	0.8805995707911984
CAPN10	11132	ENSG00000142330	0.380215939912372	169	0.8788788788788788	0.295532015426533	0.30374123807727	0.1035067462312483
KPTN	11133	ENSG00000118162	0.0334341748383059	22	0.26226226226226224	0.2735393164459771	0.2811376307916987	0.07285509455863477
CDC42EP1	11135	ENSG00000128283	0.554819528479032	55	0.585085085085085	0.3605879757788235	0.3706043084393463	0.21462953828286271
SLC7A9	11136	ENSG00000021488	0.551585645733361	64	0.6401401401401401	0.8962408674749933	0.9211364471270764	0.8944130760588671
PWP1	11137	ENSG00000136045	0.271124556645107	91	0.7492492492492493	0.3102287341796648	0.3188461990179888	0.12219449637474174
TBC1D8	11138	ENSG00000204634	0.794126851658669	22	0.26226226226226224	0.5380897515209407	0.553036689063189	0.5835087160674014
CDC37	11140	ENSG00000105401	0.347798873356979	269	0.9382716049382716	0.2098752907907299	0.2157051599793612	0.020408261819098314
IL1RAPL1	11141	ENSG00000169306	0.603484247861465	46	0.521021021021021	0.738528909162138	0.7590436010833084	0.7862861038347502
PKIG	11142	ENSG00000168734	0.842035259753808	19	0.2177177177177177	0.3974754765140111	0.4085164619727336	0.30815664837418083
KAT7	11143	ENSG00000136504	0.155043813895264	127	0.8278278278278278	0.3619247011183364	0.3719781650382902	0.21822403138809152
DMC1	11144	ENSG00000100206	0.368453995409973	66	0.6506506506506506	0.5314537829030488	0.546216387983689	0.5743166100179167
PLAAT3	11145	ENSG00000176485	0.862820780304611	39	0.4624624624624625	0.5341104857684217	0.5489468881508778	0.5774085818842591
GLMN	11146	ENSG00000174842	0.373930732317964	64	0.6401401401401401	0.5877373689601035	0.604063406986773	0.6436417028163524
HHLA2	11148	ENSG00000114455	0.785233674108074	47	0.5295295295295295	0.8857960776786563	0.9104015242808412	0.8887005847872526
BVES	11149	ENSG00000112276	0.619888378885875	40	0.47097097097097096	0.635412365716645	0.653062709208774	0.6955894131073279
WDR45	11152	ENSG00000196998	0.208741915293136	69	0.6661661661661662	0.2046120914972167	0.2102957607054727	0.018076032571895058
FICD	11153	ENSG00000198855	0.265100146046318	24	0.2892892892892893	0.4521180972605993	0.464676933295616	0.4390205455820693
AP4S1	11154	ENSG00000100478	0.507197997079074	25	0.3028028028028028	0.4322643439597639	0.444271686847535	0.39616813124618633
LDB3	11155	ENSG00000122367	0.845973294387649	47	0.5295295295295295	0.8940049407176801	0.9188384112931712	0.8934025272181177
PTP4A3	11156	ENSG00000184489	0.825318172334655	182	0.8898898898898899	0.6608011889809499	0.6791567775637539	0.7177834848250944
LSM6	11157	ENSG00000164167	0.20164823701231	51	0.5585585585585586	0.3714698917732212	0.3817884998780329	0.24306997455374027
ERLIN2	11160	ENSG00000147475	0.662424368871271	146	0.8543543543543544	0.3807300945817759	0.3913059305423808	0.26762340550516356
ERG28	11161	ENSG00000133935	0.452248070102232	35	0.4219219219219219	0.4167248765946871	0.4283005676112061	0.3572862329693664
NUDT6	11162	ENSG00000170917	0.552446275818903	29	0.3533533533533533	0.4820207317326514	0.4954101965030028	0.49598780353747735
NUDT4	11163	ENSG00000173598	0.643412267890674	23	0.27627627627627627	0.4907936045267272	0.5044267602080252	0.5120383113662924
NUDT5	11164	ENSG00000165609	0.337601710828291	65	0.6461461461461462	0.2711868212863484	0.2787197885443025	0.06998384260539166
SOX21	11166	ENSG00000125285	0.216305028166076	29	0.3533533533533533	0.7062523653285819	0.7258704865877091	0.7588442665436782
FSTL1	11167	ENSG00000163430	0.899254120592531	126	0.8268268268268268	0.5094527844354665	0.523604250669785	0.541391552832342
PSIP1	11168	ENSG00000164985	0.739750678072189	335	0.954954954954955	0.4892192604759929	0.5028086843781038	0.5087426088015125
WDHD1	11169	ENSG00000198554	0.874061130815773	86	0.7337337337337337	0.4508669555949285	0.4633910376947875	0.43648019868002813
FAM107A	11170	ENSG00000168309	0.945754224911329	42	0.4874874874874875	0.671841903290546	0.69050417838195	0.7290597067287049
STRAP	11171	ENSG00000023734	0.279261422908408	164	0.8753753753753755	0.3845392089009027	0.3952208535925944	0.27702146929231836
INSL6	11172	ENSG00000120210	0.0523419570206551	9	0.05655655655655655	0.9561119131022554	0.9826705773550958	0.9458449519294199
ADAMTS6	11174	ENSG00000049192	0.846051533486334	28	0.3408408408408409	0.4945633187147613	0.5083011886790602	0.5187185538424459
BAZ2A	11176	ENSG00000076108	0.251773419570207	66	0.6506506506506506	0.3381424282081681	0.3475352734361728	0.17035220111969934
BAZ1A	11177	ENSG00000198604	0.743949509701648	83	0.7237237237237237	0.429606346151247	0.4415398557665593	0.38987480969114646
LZTS1	11178	ENSG00000061337	0.807088462340914	45	0.512012012012012	0.6108437763450535	0.6278116590213049	0.6703012783179173
ZNF277	11179	ENSG00000198839	0.68511370749009	28	0.3408408408408409	0.2375079062177829	0.2441053480571657	0.03836859646692555
WDR6	11180	ENSG00000178252	0.344851867306489	111	0.7992992992992993	0.4052268493126198	0.4164831506824147	0.3293448671636465
TREH	11181	ENSG00000118094	0.370566451074484	23	0.27627627627627627	0.7113163364464099	0.7310751235699212	0.7636420154788032
SLC2A6	11182	ENSG00000160326	0.781634675568537	22	0.26226226226226224	0.5285686052937153	0.543251066551874	0.5711262503355191
MAP4K5	11183	ENSG00000012983	0.798299603588567	50	0.5515515515515516	0.3016281973786457	0.3100067584169414	0.11128853305319679
MAP4K1	11184	ENSG00000104814	0.633006467765491	67	0.6561561561561562	0.6869225016369017	0.7060036822379266	0.742418686426584
INMT	11185	ENSG00000241644	0.942989776757772	21	0.24724724724724723	0.6821925621309209	0.7011423555234465	0.7385664864487406
RASSF1	11186	ENSG00000068028	0.471103692885458	505	0.974974974974975	0.2803118377971659	0.288098277735976	0.0815009909402478
PKP3	11187	ENSG00000184363	0.716539745462132	99	0.7692692692692693	0.8247034605892073	0.8476118900500186	0.8482553359381385
NISCH	11188	ENSG00000010322	0.390387022741498	82	0.7202202202202201	0.34667056301904	0.3563003008806799	0.18498574533694595
CELF3	11189	ENSG00000159409	0.683914041310244	20	0.23223223223223222	0.7515783557903012	0.7724555323400317	0.7963018156408206
CEP250	11190	ENSG00000126001	0.234821614854997	80	0.7127127127127126	0.3905629306453538	0.4014119009410581	0.29079546001867035
WBP4	11193	ENSG00000120688	0.512857291883998	39	0.4624624624624625	0.413323006223372	0.4248042008406878	0.34922183614331864
ABCB8	11194	ENSG00000197150	0.0430315042770707	40	0.47097097097097096	0.3760269324646432	0.3864721250331055	0.254292828287061
SEC23IP	11196	ENSG00000107651	0.411694137283538	79	0.7087087087087087	0.291509379786328	0.2996068625581704	0.09797075241409796
WIF1	11197	ENSG00000156076	0.980674942624661	145	0.8528528528528528	0.8556248934073262	0.8793922515575295	0.869243796235635
SUPT16H	11198	ENSG00000092201	0.761553306905904	206	0.9079079079079079	0.3947555218407701	0.4057209530030137	0.30079630605915275
ANXA10	11199	ENSG00000109511	0.89672438973503	49	0.5445445445445445	0.9697104678089256	0.9966468696925068	0.9681667845093859
POLI	11201	ENSG00000101751	0.649671395785521	118	0.8143143143143143	0.5030849592796708	0.5170595414818838	0.5315693483953232
KLK8	11202	ENSG00000129455	0.758710619653662	56	0.5920920920920921	0.8939681174211312	0.9188005651272736	0.8933860676645721
FZD10	11211	ENSG00000111432	0.826856874608805	30	0.3658658658658659	0.6672615624051896	0.6857966058053337	0.7238496042581494
PLPBP	11212	ENSG00000147471	0.618636553306906	36	0.4329329329329329	0.2426639618571036	0.2494046274642453	0.0427858918801475
IRAK3	11213	ENSG00000090376	0.967139578552055	84	0.7267267267267268	0.4955296290788559	0.509294340997713	0.5205332826260289
AKAP13	11214	ENSG00000170776	0.68610473607344	122	0.8193193193193193	0.4139132548688743	0.4254108452818985	0.3500537309948264
AKAP11	11215	ENSG00000023516	0.58225537241811	63	0.6336336336336337	0.5102071400136066	0.52437956056954	0.5426587962159268
AKAP10	11216	ENSG00000108599	0.287450448570832	54	0.5780780780780781	0.2972972869783484	0.3055555449499691	0.10540071043525832
DDX20	11218	ENSG00000064703	0.560922178176507	155	0.8658658658658659	0.5040408846740599	0.5180420203594505	0.5331785196282958
TREX2	11219	ENSG00000183479	0.514656791153766	44	0.503003003003003	0.5487810491351717	0.5640249671667041	0.5988494708710788
DUSP10	11221	ENSG00000143507	0.840913832672648	66	0.6506506506506506	0.5418770235167397	0.5569291630588713	0.5889504237836879
MRPL3	11222	ENSG00000114686	0.475067807218861	62	0.6286286286286287	0.3407162436828317	0.3501805837851326	0.17438314103311808
RPL35	11224	ENSG00000136942	0.162033173377843	166	0.8768768768768769	0.2533357648348159	0.2603728694135607	0.05260982728646173
GALNT6	11226	ENSG00000139629	0.949874817442103	39	0.4624624624624625	0.587596707313673	0.603918838072386	0.64349826869878
GALNT5	11227	ENSG00000136542	0.665110577926142	14	0.13563563563563563	0.7983496595991678	0.820526039032478	0.8321884445412198
RASSF8	11228	ENSG00000123094	0.843521802628834	53	0.5720720720720721	0.3948314454540005	0.4057989856055005	0.30091510537584787
PRAF2	11230	ENSG00000243279	0.508189025662424	37	0.44394394394394393	0.4122137388409766	0.4236641204754481	0.34749938815069836
SEC63	11231	ENSG00000025796	0.672517212601711	92	0.7512512512512513	0.3677062616459914	0.3779203244694912	0.2329799559309941
POLG2	11232	ENSG00000256525	0.270133528061757	48	0.5375375375375375	0.4366757867277336	0.4488056696923929	0.4068905240093614
HPS5	11234	ENSG00000110756	0.495201335280618	37	0.44394394394394393	0.5479919978962754	0.5632139978378385	0.5978748720827541
PDCD10	11235	ENSG00000114209	0.125104318798247	127	0.8278278278278278	0.2214123456442156	0.2275626885787771	0.0273336185192227
RNF139	11236	ENSG00000170881	0.556853745044857	34	0.41241241241241244	0.4731267782057726	0.4862691887114885	0.4809400368537788
RNF24	11237	ENSG00000101236	0.629981222616316	9	0.05655655655655655	0.2756956585795841	0.2833538713179058	0.07644643435355114
CA5B	11238	ENSG00000169239	0.335176298769038	18	0.2022022022022022	0.3281060798412358	0.3372201376146034	0.15205500642052686
PADI2	11240	ENSG00000117115	0.827952221990403	77	0.7012012012012012	0.7606055469049242	0.7817334787633943	0.8043761951939015
ZHX1	11244	ENSG00000165156	0.675073023158773	52	0.5655655655655656	0.2981474022923746	0.3064292745782739	0.1063798504195738
GPR176	11245	ENSG00000166073	0.754120592530774	9	0.05655655655655655	0.4936077061266548	0.5073190312968396	0.5171901251141009
NXPH4	11247	ENSG00000182379	0.0334341748383059	17	0.1856856856856857	0.6716954189012316	0.6903536249818213	0.7287894947825977
NXPH3	11248	ENSG00000182575	0.258449822658043	17	0.1856856856856857	0.4950659226835447	0.5088177538691987	0.5193829513478865
NXPH2	11249	ENSG00000144227	0.853797204256207	12	0.10560560560560561	0.7782131080309995	0.7998301388096383	0.8183685062245204
GPR45	11250	ENSG00000135973	0.0334341748383059	11	0.0895895895895896	0.7558983119584773	0.7768954872906572	0.8003849007001683
PTGDR2	11251	ENSG00000183134	0.54723033590653	81	0.7162162162162162	0.6112328205187189	0.6282115099775721	0.6708154460644702
PACSIN2	11252	ENSG00000100266	0.616080742749843	99	0.7692692692692693	0.4259874977081296	0.4378204837555776	0.38042753016010034
MAN1B1	11253	ENSG00000177239	0.266325891925725	93	0.7532532532532532	0.1393878545991365	0.1432597394491125	0.004861810317207522
SLC6A14	11254	ENSG00000268104	0.978406008762779	36	0.4329329329329329	0.882999812283448	0.907527584846877	0.886423577864255
HRH3	11255	ENSG00000101180	0.247026914249948	61	0.6231231231231231	0.8262439814277778	0.8491952031341049	0.8494705679376967
DCTN3	11258	ENSG00000137100	0.306671187147924	48	0.5375375375375375	0.2720132054425889	0.2795691278159942	0.0708183209302223
FILIP1L	11259	ENSG00000168386	0.953369497183392	36	0.4329329329329329	0.5154563945221525	0.5297746277033234	0.5515525690060902
XPOT	11260	ENSG00000184575	0.594747548508241	110	0.7972972972972974	0.3387945916075839	0.3482055524855723	0.17175691580504054
SP140	11262	ENSG00000079263	0.763978718965158	31	0.3773773773773774	0.7027026655598475	0.722222184047621	0.75575960954447
PXMP4	11264	ENSG00000101417	0.591800542457751	14	0.13563563563563563	0.3667873919718044	0.3769759306376878	0.23056201817215105
DUSP12	11266	ENSG00000081721	0.115950344252034	39	0.4624624624624625	0.2795842938862235	0.2873505242719519	0.08058148477830789
SNF8	11267	ENSG00000159210	0.15765178385145	60	0.6176176176176176	0.2648173934374714	0.2721734321440678	0.0623185322076713
NRM	11270	ENSG00000137404	0.180680158564573	22	0.26226226226226224	0.380664920944341	0.3912389465261283	0.2673994275882316
ATXN2L	11273	ENSG00000168488	0.222172960567494	133	0.8373373373373374	0.4250047270923798	0.436810413956057	0.3782519681145508
KLHL2	11275	ENSG00000109466	0.688556227832255	36	0.4329329329329329	0.5533863714447456	0.5687582150959885	0.6041043382066028
SYNRG	11276	ENSG00000275066	0.491654496140204	50	0.5515515515515516	0.3450946081226084	0.3546805694593475	0.18253258710470308
TREX1	11277	ENSG00000213689	0.498200500730232	132	0.8358358358358359	0.2356149417186384	0.2421598012108228	0.03664900125260429
KLF12	11278	ENSG00000118922	0.878416440642604	70	0.6711711711711712	0.3619237824199892	0.3719772208205444	0.2182214032986619
KLF8	11279	ENSG00000102349	0.809826830794909	69	0.6661661661661662	0.5523047844360046	0.5676465840036714	0.6029617374297632
SCN11A	11280	ENSG00000168356	0.335228458168162	33	0.4019019019019019	0.567336387922496	0.5830957320314542	0.6228466610517162
POU6F2	11281	ENSG00000106536	0.189808053411225	21	0.24724724724724723	0.6914074439141626	0.7106132062451115	0.7459224623248341
MGAT4B	11282	ENSG00000161013	0.380215939912372	34	0.41241241241241244	0.3720290553793638	0.3823631958065684	0.24441555899440098
CYP4F8	11283	ENSG00000186526	0.4035833507198	20	0.23223223223223222	0.9372846412248071	0.963320325703274	0.9235434931576565
PNKP	11284	ENSG00000039650	0.0921917379511788	109	0.7952952952952952	0.4027632482565718	0.4139511162636987	0.3233361431128186
B4GALT7	11285	ENSG00000027847	0.0442833298560401	37	0.44394394394394393	0.2339226717203928	0.2404205237126259	0.03539585189051642
SLCO2B1	11309	ENSG00000137491	0.780878364281243	86	0.7337337337337337	0.4943232084291793	0.5080544086633232	0.5183468284887391
VPS45	11311	ENSG00000136631	0.410025036511579	62	0.6286286286286287	0.3350992147009893	0.3444075262204612	0.1652470002546541
CD300A	11314	ENSG00000167851	0.932401418735656	44	0.503003003003003	0.6418163547367409	0.6596445868127614	0.7013104190688152
PARK7	11315	ENSG00000116288	0.24509701648237	528	0.9764248233999124	0.3557215408938814	0.3656026948076003	0.20320509484252294
COPE	11316	ENSG00000105669	0.472016482370123	125	0.8253253253253253	0.1763138080600813	0.181211413839528	0.008610036235559313
RBPJL	11317	ENSG00000124232	0.527357604840392	13	0.1201201201201201	0.972576072832317	0.9995920748554368	0.9826268170149778
GPR182	11318	ENSG00000166856	0.36967974128938	25	0.3028028028028028	0.8165156444548302	0.8391966345785754	0.8434512446611624
ECD	11319	ENSG00000122882	0.145837679949927	64	0.6401401401401401	0.3345622242788191	0.3438556193976752	0.16389584699842763
MGAT4A	11320	ENSG00000071073	0.853040892968913	30	0.3658658658658659	0.455018581101975	0.4676579861325854	0.44617525340839986
GPN1	11321	ENSG00000198522	0.324900897141665	59	0.6121121121121121	0.3720987423905192	0.3824348185680336	0.2446508582946135
TMC6	11322	ENSG00000141524	0.569997913624035	42	0.4874874874874875	0.4558862543164011	0.4685497613807455	0.44801618617784944
DDX42	11325	ENSG00000198231	0.541440642603797	90	0.7467467467467468	0.2830918671097587	0.2909555300850298	0.08558050047173889
VSIG4	11326	ENSG00000155659	0.903218234925934	47	0.5295295295295295	0.5392191346096888	0.5541974439044024	0.585081173189177
STK38	11329	ENSG00000112079	0.619210306697267	137	0.8428428428428428	0.4520566717504177	0.4646138015212626	0.4388192561235893
CTRC	11330	ENSG00000162438	0.464036094304194	56	0.5920920920920921	0.9718356850950944	0.9988311207921804	0.9772873261503227
PHB2	11331	ENSG00000215021	0.279730857500522	274	0.9403403403403403	0.348730690080723	0.3584176536940764	0.18936594122609088
ACOT7	11332	ENSG00000097021	0.789015230544544	65	0.6461461461461462	0.5354100267195753	0.5502825274617856	0.5794253350390766
PDAP1	11333	ENSG00000106244	0.487377425412059	59	0.6121121121121121	0.3773520309289758	0.387834031788114	0.2577740371589273
TUSC2	11334	ENSG00000114383	0.210776131858961	39	0.4624624624624625	0.4439343075356579	0.456265816078315	0.4234469387086129
CBX3	11335	ENSG00000122565	0.446953891091175	279	0.9414414414414414	0.2912235532562119	0.2993130964022177	0.09761853177508754
EXOC3	11336	ENSG00000180104	0.0834550385979553	74	0.6896896896896897	0.19094070495321	0.1962446134241325	0.012978828672897262
GABARAP	11337	ENSG00000170296	0.186417692468183	158	0.8688688688688688	0.2011215769023958	0.2067082873719068	0.016085711728611223
U2AF2	11338	ENSG00000063244	0.210776131858961	265	0.9369369369369369	0.2912753123919766	0.2993662932917537	0.09768231394347575
OIP5	11339	ENSG00000104147	0.842478614646359	64	0.6401401401401401	0.7402768065568586	0.7608400511834379	0.7875018526356135
EXOSC8	11340	ENSG00000120699	0.253546839140413	85	0.7302302302302301	0.3272288056748159	0.3363184947213385	0.1505594153797327
SCRG1	11341	ENSG00000164106	0.912893803463384	15	0.15265265265265265	0.7139286109518722	0.7337599612560908	0.7651772486261912
RNF13	11342	ENSG00000082996	0.46286250782391	36	0.4329329329329329	0.4319775992835598	0.4439769770414364	0.3955067179023629
MGLL	11343	ENSG00000074416	0.904756937200083	73	0.6851851851851851	0.4167699339126048	0.4283468765212883	0.35748687076981384
TWF2	11344	ENSG00000247596	0.147298143125391	55	0.585085085085085	0.2877329715409666	0.2957255540837712	0.091656867042515
GABARAPL2	11345	ENSG00000034713	0.339714166492802	133	0.8373373373373374	0.5352915988124242	0.550160809890547	0.5791734798033329
SYNPO	11346	ENSG00000171992	0.882171917379512	67	0.6561561561561562	0.6683066763819263	0.6868707507258687	0.7252831169323696
CASC3	22794	ENSG00000108349	0.321510536198623	78	0.7047047047047047	0.277377148710905	0.2850820695084301	0.07829539890850484
NID2	22795	ENSG00000087303	0.95754224911329	59	0.6121121121121121	0.5489097827225641	0.5641572766870797	0.5991651241395023
COG2	22796	ENSG00000135775	0.212653870227415	39	0.4624624624624625	0.4107356312178036	0.422144954307187	0.3439865903128553
TFEC	22797	ENSG00000105967	0.979892551637805	20	0.23223223223223222	0.6247199172867359	0.6420732483224786	0.685019461018481
LAMB4	22798	ENSG00000091128	0.576569997913624	15	0.15265265265265265	0.9499677203582844	0.9763557125904588	0.9366149230102754
RRAS2	22800	ENSG00000133818	0.802029000625913	84	0.7267267267267268	0.3881622278638998	0.3989445119712304	0.2857939006010943
ITGA11	22801	ENSG00000137809	0.803437304402253	44	0.503003003003003	0.7252308461109999	0.7453761473918609	0.7761877684222346
CLCA4	22802	ENSG00000016602	0.92572501564782	22	0.26226226226226224	0.8801914222251358	0.9046411839536116	0.8844787059509026
XRN2	22803	ENSG00000088930	0.505867932401419	180	0.8888888888888888	0.3647578785565603	0.374890041849798	0.22499624797971188
IKZF3	22806	ENSG00000161405	0.860238890047987	108	0.7927927927927928	0.7707197834074478	0.7921286662798769	0.8125504314597589
IKZF2	22807	ENSG00000030419	0.969486751512623	76	0.6971971971971972	0.6091817536479148	0.6261034690270235	0.668194357145894
MRAS	22808	ENSG00000158186	0.775636344669309	52	0.5655655655655656	0.5185748466463247	0.5329797034976115	0.5563696123552957
ATF5	22809	ENSG00000169136	0.855831420822032	77	0.7012012012012012	0.8661137988419619	0.8901725154764608	0.8769959020679542
COPZ1	22818	ENSG00000111481	0.249921760901314	79	0.7087087087087087	0.2755890499354099	0.2832443013225046	0.0762458682668631
COPG1	22820	ENSG00000181789	0.102571458376799	145	0.8528528528528528	0.2751245678030644	0.2827669169087051	0.0754969571571973
RASA3	22821	ENSG00000185989	0.679819528479032	34	0.41241241241241244	0.3049849821987025	0.3134567872597775	0.11573047571043553
PHLDA1	22822	ENSG00000139289	0.981900688504068	57	0.5995995995995995	0.4353302191826459	0.4474227252710527	0.4037455394953432
MTF2	22823	ENSG00000143033	0.702221990402671	43	0.494994994994995	0.3250547709702952	0.3340840701639145	0.14694857568021605
HSPA4L	22824	ENSG00000164070	0.772637179219695	110	0.7972972972972974	0.6088490481321672	0.625761521691394	0.6679217351550057
DNAJC8	22826	ENSG00000126698	0.173143125391196	57	0.5995995995995995	0.2459344178054424	0.2527659294111491	0.04603477039808869
PUF60	22827	ENSG00000179950	0.201856874608804	170	0.879954954954954	0.1371649568048194	0.1409750944938421	0.004722328311710099
SCAF8	22828	ENSG00000213079	0.157182349259337	46	0.521021021021021	0.3886779971138249	0.3994746081447645	0.28691687860342363
NLGN4Y	22829	ENSG00000165246	0.996870436052577	23	0.27627627627627627	0.4315247786023889	0.4435115780080108	0.39442959173861386
CEP162	22832	ENSG00000135315	0.403035677029001	33	0.4019019019019019	0.4905843817338259	0.5042117256708766	0.5114824000529402
ZNF652	22834	ENSG00000198740	0.977962653870227	29	0.3533533533533533	0.4122435076130074	0.4236947161578132	0.347534815000943
ZFP30	22835	ENSG00000120784	0.413650114750678	17	0.1856856856856857	0.5473683499907755	0.5625730263794082	0.5970552803396149
RHOBTB3	22836	ENSG00000164292	0.987742541205925	40	0.47097097097097096	0.405178100648587	0.4164330478888255	0.3292361922408319
COBLL1	22837	ENSG00000082438	0.917588149384519	48	0.5375375375375375	0.5138707488267199	0.5281449362941287	0.549392394267405
RNF44	22838	ENSG00000146083	0.533955768829543	11	0.0895895895895896	0.2985428623695272	0.3068357196575696	0.10696497158705764
DLGAP4	22839	ENSG00000080845	0.262779052785312	37	0.44394394394394393	0.3022279025298524	0.3106231220445705	0.11224872348748428
RAB11FIP2	22841	ENSG00000107560	0.504303150427707	68	0.6616616616616617	0.3949211416524075	0.4058911733649743	0.3010554549538976
PPM1E	22843	ENSG00000175175	0.904209263509284	27	0.32832832832832837	0.7419409053304097	0.762550374922921	0.7887833633246129
FRMPD1	22844	ENSG00000070601	0.335437095764657	16	0.1691691691691692	0.8621064323734529	0.8860538332727154	0.8734893260740662
DOLK	22845	ENSG00000175283	0.295900271228875	24	0.2892892892892893	0.3730010167717574	0.3833621561265284	0.2465119495956683
VASH1	22846	ENSG00000071246	0.699561861047361	87	0.7367367367367368	0.5103578226450622	0.5245344288296473	0.543248782489945
ZNF507	22847	ENSG00000168813	0.339010014604632	21	0.24724724724724723	0.3627794253985221	0.3728566316595921	0.22039038893663243
AAK1	22848	ENSG00000115977	0.83674108074275	73	0.6851851851851851	0.4409287262429329	0.4531767464163477	0.4165459592291161
CPEB3	22849	ENSG00000107864	0.509466930940956	41	0.47947947947947944	0.5254215680402972	0.540016611596972	0.565898914765272
ADNP2	22850	ENSG00000101544	0.426481326935114	30	0.3658658658658659	0.2999447572400744	0.3082765560522987	0.10939723422985051
ANKRD26	22852	ENSG00000107890	0.286876695180472	67	0.6561561561561562	0.498176938364244	0.5120151866521396	0.5244144069464368
LMTK2	22853	ENSG00000164715	0.329777800959733	60	0.6176176176176176	0.4463334154066055	0.4587315658345667	0.42803669165286135
NTNG1	22854	ENSG00000162631	0.891351971625287	39	0.4624624624624625	0.5891819432544264	0.6055481083448271	0.6452506156816545
CHSY1	22856	ENSG00000131873	0.581160025036512	32	0.38888888888888884	0.392497457284542	0.4034001644313348	0.2948389055485066
CILK1	22858	ENSG00000112144	0.59683392447319	48	0.5375375375375375	0.3240008338823307	0.3330008570457287	0.1444382288343627
ADGRL1	22859	ENSG00000072071	0.739828917170874	37	0.44394394394394393	0.4292294713978473	0.4411525122700097	0.3889432514588776
NLRP1	22861	ENSG00000091592	0.689156060922178	178	0.8868868868868869	0.5276446972048234	0.5423014943494018	0.5697654293078891
FNDC3A	22862	ENSG00000102531	0.57876069267682	49	0.5445445445445445	0.3873786105746528	0.3981391275350597	0.28381489449853925
ATG14	22863	ENSG00000126775	0.309618193198414	115	0.8073073073073074	0.3695389346296089	0.3798039050359869	0.23825017304051
R3HDM2	22864	ENSG00000179912	0.229631754642187	22	0.26226226226226224	0.4522495982441071	0.4648120870842211	0.43945213520025317
